"file","parser","ok","error","warnings","n_rows"
"NM_0_004_4422.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_004_4422.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_004_4422.lst","ofv",TRUE,NA,NA,NA
"NM_0_004_4422.lst","condn",TRUE,NA,NA,NA
"NM_0_004_4583.lst","read_lst_file",TRUE,NA,NA,75
"NM_0_004_4583.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_004_4583.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_004_4583.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_004_4583.lst","ofv",TRUE,NA,NA,NA
"NM_0_004_4583.lst","condn",TRUE,NA,NA,NA
"NM_0_004_4744.lst","read_lst_file",TRUE,NA,NA,75
"NM_0_004_4744.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_004_4744.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_004_4744.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_004_4744.lst","ofv",TRUE,NA,NA,NA
"NM_0_004_4744.lst","condn",TRUE,NA,NA,NA
"NM_0_004_558.lst","read_lst_file",TRUE,NA,NA,75
"NM_0_004_558.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_004_558.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_004_558.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_004_558.lst","ofv",TRUE,NA,NA,NA
"NM_0_004_558.lst","condn",TRUE,NA,NA,NA
"NM_0_004_719.lst","read_lst_file",TRUE,NA,NA,75
"NM_0_004_719.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_004_719.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_004_719.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_004_719.lst","ofv",TRUE,NA,NA,NA
"NM_0_004_719.lst","condn",TRUE,NA,NA,NA
"NM_0_004_880.lst","read_lst_file",TRUE,NA,NA,75
"NM_0_004_880.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_004_880.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_004_880.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_004_880.lst","ofv",TRUE,NA,NA,NA
"NM_0_004_880.lst","condn",TRUE,NA,NA,NA
"NM_0_0040.lst","read_lst_file",TRUE,NA,NA,580
"NM_0_0040.lst","thetas",TRUE,NA,NA,5
"NM_0_0040.lst","etas",TRUE,NA,NA,1
"NM_0_0040.lst","sigmas",TRUE,NA,NA,1
"NM_0_0040.lst","ofv",TRUE,NA,NA,NA
"NM_0_0040.lst","condn",TRUE,NA,NA,NA
"NM_0_0041.lst","read_lst_file",TRUE,NA,NA,415
"NM_0_0041.lst","thetas",TRUE,NA,NA,5
"NM_0_0041.lst","etas",TRUE,NA,NA,1
"NM_0_0041.lst","sigmas",TRUE,NA,NA,1
"NM_0_0041.lst","ofv",TRUE,NA,NA,NA
"NM_0_0041.lst","condn",TRUE,NA,NA,NA
"NM_0_0042.lst","read_lst_file",TRUE,NA,NA,616
"NM_0_0042.lst","thetas",TRUE,NA,NA,5
"NM_0_0042.lst","etas",TRUE,NA,NA,1
"NM_0_0042.lst","sigmas",TRUE,NA,NA,1
"NM_0_0042.lst","ofv",TRUE,NA,NA,NA
"NM_0_0042.lst","condn",TRUE,NA,NA,NA
"NM_0_0043.lst","read_lst_file",TRUE,NA,NA,646
"NM_0_0043.lst","thetas",TRUE,NA,NA,7
"NM_0_0043.lst","etas",TRUE,NA,NA,1
"NM_0_0043.lst","sigmas",TRUE,NA,NA,1
"NM_0_0043.lst","ofv",TRUE,NA,NA,NA
"NM_0_0043.lst","condn",TRUE,NA,NA,NA
"NM_0_0044.lst","read_lst_file",TRUE,NA,NA,606
"NM_0_0044.lst","thetas",TRUE,NA,NA,7
"NM_0_0044.lst","etas",TRUE,NA,NA,1
"NM_0_0044.lst","sigmas",TRUE,NA,NA,1
"NM_0_0044.lst","ofv",TRUE,NA,NA,NA
"NM_0_0044.lst","condn",TRUE,NA,NA,NA
"NM_0_0045.lst","read_lst_file",TRUE,NA,NA,606
"NM_0_0045.lst","thetas",TRUE,NA,NA,7
"NM_0_0045.lst","etas",TRUE,NA,NA,1
"NM_0_0045.lst","sigmas",TRUE,NA,NA,1
"NM_0_0045.lst","ofv",TRUE,NA,NA,NA
"NM_0_0045.lst","condn",TRUE,NA,NA,NA
"NM_0_0046.lst","read_lst_file",TRUE,NA,NA,557
"NM_0_0046.lst","thetas",TRUE,NA,NA,3
"NM_0_0046.lst","etas",TRUE,NA,NA,1
"NM_0_0046.lst","sigmas",TRUE,NA,NA,1
"NM_0_0046.lst","ofv",TRUE,NA,NA,NA
"NM_0_0046.lst","condn",TRUE,NA,NA,NA
"NM_0_0047.lst","read_lst_file",TRUE,NA,NA,557
"NM_0_0047.lst","thetas",TRUE,NA,NA,3
"NM_0_0047.lst","etas",TRUE,NA,NA,1
"NM_0_0047.lst","sigmas",TRUE,NA,NA,1
"NM_0_0047.lst","ofv",TRUE,NA,NA,NA
"NM_0_0047.lst","condn",TRUE,NA,NA,NA
"NM_0_0048.lst","read_lst_file",TRUE,NA,NA,557
"NM_0_0048.lst","thetas",TRUE,NA,NA,3
"NM_0_0048.lst","etas",TRUE,NA,NA,1
"NM_0_0048.lst","sigmas",TRUE,NA,NA,1
"NM_0_0048.lst","ofv",TRUE,NA,NA,NA
"NM_0_0048.lst","condn",TRUE,NA,NA,NA
"NM_0_0049.lst","read_lst_file",TRUE,NA,NA,580
"NM_0_0049.lst","thetas",TRUE,NA,NA,5
"NM_0_0049.lst","etas",TRUE,NA,NA,1
"NM_0_0049.lst","sigmas",TRUE,NA,NA,1
"NM_0_0049.lst","ofv",TRUE,NA,NA,NA
"NM_0_0049.lst","condn",TRUE,NA,NA,NA
"NM_0_005.lst","read_lst_file",TRUE,NA,NA,74
"NM_0_005.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005.lst","ofv",TRUE,NA,NA,NA
"NM_0_005.lst","condn",TRUE,NA,NA,NA
"NM_0_005_1042.lst","read_lst_file",TRUE,NA,NA,75
"NM_0_005_1042.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005_1042.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005_1042.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005_1042.lst","ofv",TRUE,NA,NA,NA
"NM_0_005_1042.lst","condn",TRUE,NA,NA,NA
"NM_0_005_1203.lst","read_lst_file",TRUE,NA,NA,75
"NM_0_005_1203.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005_1203.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005_1203.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005_1203.lst","ofv",TRUE,NA,NA,NA
"NM_0_005_1203.lst","condn",TRUE,NA,NA,NA
"NM_0_005_124.lst","read_lst_file",TRUE,NA,NA,75
"NM_0_005_124.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005_124.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005_124.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005_124.lst","ofv",TRUE,NA,NA,NA
"NM_0_005_124.lst","condn",TRUE,NA,NA,NA
"NM_0_005_1364.lst","read_lst_file",TRUE,NA,NA,75
"NM_0_005_1364.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005_1364.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005_1364.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005_1364.lst","ofv",TRUE,NA,NA,NA
"NM_0_005_1364.lst","condn",TRUE,NA,NA,NA
"NM_0_005_1525.lst","read_lst_file",TRUE,NA,NA,75
"NM_0_005_1525.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005_1525.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005_1525.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005_1525.lst","ofv",TRUE,NA,NA,NA
"NM_0_005_1525.lst","condn",TRUE,NA,NA,NA
"NM_0_005_1686.lst","read_lst_file",TRUE,NA,NA,75
"NM_0_005_1686.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005_1686.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005_1686.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005_1686.lst","ofv",TRUE,NA,NA,NA
"NM_0_005_1686.lst","condn",TRUE,NA,NA,NA
"NM_0_005_1847.lst","read_lst_file",TRUE,NA,NA,75
"NM_0_005_1847.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005_1847.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005_1847.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005_1847.lst","ofv",TRUE,NA,NA,NA
"NM_0_005_1847.lst","condn",TRUE,NA,NA,NA
"NM_0_005_2008.lst","read_lst_file",TRUE,NA,NA,75
"NM_0_005_2008.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005_2008.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005_2008.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005_2008.lst","ofv",TRUE,NA,NA,NA
"NM_0_005_2008.lst","condn",TRUE,NA,NA,NA
"NM_0_005_2169.lst","read_lst_file",TRUE,NA,NA,75
"NM_0_005_2169.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005_2169.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005_2169.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005_2169.lst","ofv",TRUE,NA,NA,NA
"NM_0_005_2169.lst","condn",TRUE,NA,NA,NA
"NM_0_005_2330.lst","read_lst_file",TRUE,NA,NA,75
"NM_0_005_2330.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005_2330.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005_2330.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005_2330.lst","ofv",TRUE,NA,NA,NA
"NM_0_005_2330.lst","condn",TRUE,NA,NA,NA
"NM_0_005_237.lst","read_lst_file",TRUE,NA,NA,75
"NM_0_005_237.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005_237.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005_237.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005_237.lst","ofv",TRUE,NA,NA,NA
"NM_0_005_237.lst","condn",TRUE,NA,NA,NA
"NM_0_005_2491.lst","read_lst_file",TRUE,NA,NA,75
"NM_0_005_2491.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005_2491.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005_2491.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005_2491.lst","ofv",TRUE,NA,NA,NA
"NM_0_005_2491.lst","condn",TRUE,NA,NA,NA
"NM_0_005_2652.lst","read_lst_file",TRUE,NA,NA,75
"NM_0_005_2652.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005_2652.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005_2652.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005_2652.lst","ofv",TRUE,NA,NA,NA
"NM_0_005_2652.lst","condn",TRUE,NA,NA,NA
"NM_0_005_2813.lst","read_lst_file",TRUE,NA,NA,75
"NM_0_005_2813.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005_2813.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005_2813.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005_2813.lst","ofv",TRUE,NA,NA,NA
"NM_0_005_2813.lst","condn",TRUE,NA,NA,NA
"NM_0_005_2974.lst","read_lst_file",TRUE,NA,NA,75
"NM_0_005_2974.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005_2974.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005_2974.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005_2974.lst","ofv",TRUE,NA,NA,NA
"NM_0_005_2974.lst","condn",TRUE,NA,NA,NA
"NM_0_005_3135.lst","read_lst_file",TRUE,NA,NA,75
"NM_0_005_3135.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005_3135.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005_3135.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005_3135.lst","ofv",TRUE,NA,NA,NA
"NM_0_005_3135.lst","condn",TRUE,NA,NA,NA
"NM_0_005_3296.lst","read_lst_file",TRUE,NA,NA,75
"NM_0_005_3296.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005_3296.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005_3296.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005_3296.lst","ofv",TRUE,NA,NA,NA
"NM_0_005_3296.lst","condn",TRUE,NA,NA,NA
"NM_0_005_3457.lst","read_lst_file",TRUE,NA,NA,75
"NM_0_005_3457.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005_3457.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005_3457.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005_3457.lst","ofv",TRUE,NA,NA,NA
"NM_0_005_3457.lst","condn",TRUE,NA,NA,NA
"NM_0_005_3618.lst","read_lst_file",TRUE,NA,NA,75
"NM_0_005_3618.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005_3618.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005_3618.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005_3618.lst","ofv",TRUE,NA,NA,NA
"NM_0_005_3618.lst","condn",TRUE,NA,NA,NA
"NM_0_005_3779.lst","read_lst_file",TRUE,NA,NA,75
"NM_0_005_3779.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005_3779.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005_3779.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005_3779.lst","ofv",TRUE,NA,NA,NA
"NM_0_005_3779.lst","condn",TRUE,NA,NA,NA
"NM_0_005_3940.lst","read_lst_file",TRUE,NA,NA,75
"NM_0_005_3940.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005_3940.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005_3940.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005_3940.lst","ofv",TRUE,NA,NA,NA
"NM_0_005_3940.lst","condn",TRUE,NA,NA,NA
"NM_0_005_398.lst","read_lst_file",TRUE,NA,NA,75
"NM_0_005_398.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005_398.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005_398.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005_398.lst","ofv",TRUE,NA,NA,NA
"NM_0_005_398.lst","condn",TRUE,NA,NA,NA
"NM_0_005_4101.lst","read_lst_file",TRUE,NA,NA,75
"NM_0_005_4101.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005_4101.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005_4101.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005_4101.lst","ofv",TRUE,NA,NA,NA
"NM_0_005_4101.lst","condn",TRUE,NA,NA,NA
"NM_0_005_4262.lst","read_lst_file",TRUE,NA,NA,75
"NM_0_005_4262.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005_4262.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005_4262.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005_4262.lst","ofv",TRUE,NA,NA,NA
"NM_0_005_4262.lst","condn",TRUE,NA,NA,NA
"NM_0_005_4423.lst","read_lst_file",TRUE,NA,NA,75
"NM_0_005_4423.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005_4423.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005_4423.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005_4423.lst","ofv",TRUE,NA,NA,NA
"NM_0_005_4423.lst","condn",TRUE,NA,NA,NA
"NM_0_005_4584.lst","read_lst_file",TRUE,NA,NA,75
"NM_0_005_4584.lst","thetas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005_4584.lst","etas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005_4584.lst","sigmas",FALSE,"Could not detect a known estimation method in this lst file.
Supported: FOCE-I, FOCE, FO, SAEM, IMP, IMPMAP, Bayesian.",NA,NA
"NM_0_005_4584.lst","ofv",TRUE,NA,NA,NA
